lat, lon, alt, ozone, mq7, mq135_ppm, mq135_cor, bmp180_temp, bmp180_press, exectime
50.280290, 19.717693, 554.590000, 0.669000, 1144, 3183.084473, 3376.031006, 9.282437, 953.280970, 555.998108
50.280096, 19.716990, 555.330000, 0.659000, 1144, 3224.255127, 3333.000488, 9.282437, 953.295326, 559.991142
50.279941, 19.716452, 556.450000, 0.653000, 1145, 3183.084473, 3248.348145, 9.289564, 953.358662, 562.991937
50.279783, 19.716185, 557.330000, 0.650000, 1143, 3183.084473, 3206.717285, 9.161205, 952.868063, 564.990916
50.279496, 19.716294, 557.660000, 0.646000, 1144, 3142.364502, 3248.348145, 9.132659, 952.962699, 567.985501
50.279364, 19.716673, 558.260000, 0.643000, 1142, 3102.091553, 3248.348145, 9.118384, 952.896991, 570.998278
50.279340, 19.716804, 558.480000, 0.642000, 1143, 3183.084473, 3206.717285, 9.204009, 953.043595, 571.993274
50.279319, 19.716934, 558.990000, 0.641000, 1142, 3102.091553, 3248.348145, 9.096966, 952.785866, 572.993812
50.279297, 19.717060, 559.320000, 0.640000, 1142, 3102.091553, 3206.717285, 9.096966, 952.789454, 574.004554
50.279274, 19.717182, 559.370000, 0.639000, 1143, 3142.364502, 3290.441650, 9.075545, 952.821813, 575.000105
50.279252, 19.717303, 559.560000, 0.638000, 1143, 3102.091553, 3206.717285, 9.068403, 952.751284, 576.001830
50.279233, 19.717426, 559.890000, 0.638000, 1143, 3183.084473, 3290.441650, 9.125522, 952.942403, 577.002305
50.279214, 19.717550, 560.180000, 0.637000, 1142, 3142.364502, 3206.717285, 9.125522, 952.895763, 577.988170
50.279193, 19.717674, 559.890000, 0.636000, 1143, 3142.364502, 3248.348145, 9.125522, 953.028507, 579.004631
50.279172, 19.717798, 559.280000, 0.636000, 1143, 3183.084473, 3206.717285, 9.118384, 953.076372, 580.013755
50.279149, 19.717923, 558.820000, 0.635000, 1143, 3183.084473, 3290.441650, 9.004108, 952.837470, 581.002595
50.279129, 19.718047, 558.520000, 0.635000, 1143, 3142.364502, 3206.717285, 9.096966, 953.227123, 581.990633
50.279115, 19.718164, 558.630000, 0.634000, 1143, 3102.091553, 3290.441650, 9.004108, 952.963004, 582.990330
50.279104, 19.718272, 558.460000, 0.633000, 1142, 3142.364502, 3290.441650, 9.089826, 953.163765, 583.990373
50.279089, 19.718371, 558.110000, 0.633000, 1143, 3224.255127, 3290.441650, 9.082686, 953.269012, 584.991341
50.279061, 19.718457, 557.610000, 0.632000, 1144, 3224.255127, 3290.441650, 8.982667, 953.074176, 585.990317
50.279027, 19.718532, 556.900000, 0.631000, 1143, 3183.084473, 3248.348145, 9.061261, 953.315684, 586.991042
50.278986, 19.718597, 556.200000, 0.630000, 1143, 3183.084473, 3248.348145, 9.061261, 953.462758, 588.007071
50.278887, 19.718695, 553.980000, 0.627000, 1143, 3183.084473, 3290.441650, 9.068403, 953.694725, 589.987454
50.278828, 19.718724, 553.010000, 0.626000, 1143, 3142.364502, 3248.348145, 9.061261, 953.799954, 591.007831
50.278696, 19.718732, 552.010000, 0.623000, 1144, 3183.084473, 3290.441650, 9.032688, 953.926683, 592.990596
50.278631, 19.718735, 551.750000, 0.621000, 1144, 3224.255127, 3290.441650, 9.046976, 953.963762, 593.984161
50.278566, 19.718737, 551.580000, 0.620000, 1143, 3142.364502, 3290.441650, 8.989814, 953.901492, 595.005163
50.278500, 19.718738, 551.180000, 0.618000, 1144, 3183.084473, 3248.348145, 8.918319, 953.762540, 596.002654
50.278435, 19.718746, 550.980000, 0.616000, 1144, 3224.255127, 3290.441650, 9.025544, 954.049824, 597.006382
50.278372, 19.718760, 550.960000, 0.614000, 1143, 3183.084473, 3290.441650, 9.004108, 954.039019, 598.000640
50.278311, 19.718779, 550.970000, 0.612000, 1144, 3183.084473, 3290.441650, 8.996961, 953.961289, 598.983397
50.278252, 19.718807, 551.280000, 0.610000, 1143, 3224.255127, 3290.441650, 8.989814, 953.951705, 600.000307
50.278196, 19.718841, 551.850000, 0.608000, 1144, 3183.084473, 3290.441650, 8.989814, 953.983985, 601.000281

